sale_id,date_id,product_id,cc_id,channel,units_sold,revenue,discount_pct,cost_of_goods,gross_margin
2190,2025-02-07,5,12,Direct,183,58381.72,0.092,33243.78,25137.94
2191,2025-02-07,4,2,OEM,180,10455.07,0.117,7570.8,2884.27
2192,2025-02-07,3,12,OEM,96,43576.56,0.057,23616.0,19960.56
2193,2025-02-07,2,7,Distributor,103,20621.31,0.024,13017.14,7604.17
2194,2025-02-07,2,12,Distributor,118,23527.59,0.028,14912.84,8614.75
2195,2025-02-07,3,12,OEM,124,56167.01,0.059,30504.0,25663.01
2196,2025-02-08,1,12,Distributor,178,22511.97,0.079,11308.34,11203.63
2197,2025-02-08,1,2,Distributor,178,20923.17,0.144,11308.34,9614.83
2198,2025-02-08,1,7,Distributor,134,15806.36,0.141,8513.02,7293.34
2199,2025-02-08,5,12,Direct,7,2213.51,0.1,1271.62,941.89
2200,2025-02-09,2,7,Distributor,174,35621.23,0.002,21990.12,13631.11
2201,2025-02-09,3,2,OEM,45,19083.52,0.119,11070.0,8013.52
2202,2025-02-09,5,7,Direct,9,2994.56,0.053,1634.94,1359.62
2203,2025-02-10,1,7,Distributor,132,15715.45,0.133,8385.96,7329.49
2204,2025-02-10,5,2,Direct,195,64402.45,0.06,35423.7,28978.75
2205,2025-02-10,3,2,OEM,101,46575.43,0.042,24846.0,21729.43
2206,2025-02-10,5,2,Direct,56,17688.36,0.101,10172.96,7515.4
2207,2025-02-10,5,7,Direct,29,8721.91,0.144,5268.14,3453.77
2208,2025-02-10,2,7,Distributor,130,24586.88,0.078,16429.4,8157.48
2209,2025-02-10,4,12,OEM,26,1532.41,0.104,1093.56,438.85
2210,2025-02-11,2,2,Distributor,152,29839.03,0.043,19209.76,10629.27
2211,2025-02-11,1,2,Distributor,187,22725.77,0.115,11880.11,10845.66
2212,2025-02-11,4,12,OEM,113,7009.45,0.057,4752.78,2256.67
2213,2025-02-11,5,12,Direct,190,60681.66,0.091,34515.4,26166.26
2214,2025-02-11,1,12,Distributor,84,10046.88,0.129,5336.52,4710.36
2215,2025-02-11,3,12,OEM,24,10801.72,0.065,5904.0,4897.72
2216,2025-02-11,1,7,Distributor,10,1301.79,0.052,635.3,666.49
2217,2025-02-12,5,2,Direct,186,63782.67,0.024,33788.76,29993.91
2218,2025-02-12,4,7,OEM,48,2904.84,0.08,2018.88,885.96
2219,2025-02-12,4,2,OEM,78,4858.91,0.053,3280.68,1578.23
2220,2025-02-12,2,2,Distributor,7,1259.29,0.123,884.66,374.63
2221,2025-02-12,4,2,OEM,61,3535.08,0.119,2565.66,969.42
2222,2025-02-12,5,7,Direct,182,55121.19,0.138,33062.12,22059.07
2223,2025-02-12,4,7,OEM,190,11148.39,0.108,7991.4,3156.99
2224,2025-02-12,3,2,OEM,63,26534.97,0.125,15498.0,11036.97
2225,2025-02-13,5,7,Direct,52,17448.04,0.045,9446.32,8001.72
2226,2025-02-13,4,12,OEM,19,1099.84,0.12,799.14,300.7
2227,2025-02-13,5,7,Direct,185,61944.76,0.047,33607.1,28337.66
2228,2025-02-13,3,2,OEM,129,54519.8,0.122,31734.0,22785.8
2229,2025-02-13,4,2,OEM,173,11163.72,0.019,7276.38,3887.34
2230,2025-02-14,5,12,Direct,144,49936.67,0.013,26159.04,23777.63
2231,2025-02-14,1,12,Distributor,69,8811.82,0.07,4383.57,4428.25
2232,2025-02-14,3,12,OEM,91,38109.27,0.13,22386.0,15723.27
2233,2025-02-14,2,2,Distributor,135,23981.75,0.134,17061.3,6920.45
2234,2025-02-14,3,12,OEM,111,47072.68,0.119,27306.0,19766.68
2235,2025-02-14,4,2,OEM,31,1898.48,0.069,1303.86,594.62
2236,2025-02-15,1,2,Distributor,96,11943.54,0.094,6098.88,5844.66
2237,2025-02-15,2,2,Distributor,25,4717.99,0.08,3159.5,1558.49
2238,2025-02-15,1,2,Distributor,112,14703.13,0.044,7115.36,7587.77
2239,2025-02-15,3,2,OEM,121,52886.06,0.092,29766.0,23120.06
2240,2025-02-15,4,7,OEM,200,11261.54,0.144,8412.0,2849.54
2241,2025-02-15,3,12,OEM,167,74760.02,0.07,41082.0,33678.02
2242,2025-02-15,5,2,Direct,181,61877.3,0.027,32880.46,28996.84
2243,2025-02-16,2,7,Distributor,135,26806.39,0.032,17061.3,9745.09
2244,2025-02-16,2,2,Distributor,151,28620.56,0.076,19083.38,9537.18
2245,2025-02-16,4,12,OEM,157,9697.48,0.061,6603.42,3094.06
2246,2025-02-17,3,12,OEM,48,21950.02,0.05,11808.0,10142.02
2247,2025-02-17,3,12,OEM,117,55136.42,0.021,28782.0,26354.42
2248,2025-02-17,1,2,Distributor,115,15491.76,0.019,7305.95,8185.81
2249,2025-02-17,2,7,Distributor,113,21557.11,0.07,14280.94,7276.17
2250,2025-02-17,2,7,Distributor,187,35060.41,0.086,23633.06,11427.35
2251,2025-02-17,3,7,OEM,23,9565.59,0.136,5658.0,3907.59
2252,2025-02-17,2,2,Distributor,117,21888.19,0.088,14786.46,7101.73
2253,2025-02-18,4,2,OEM,67,3869.57,0.122,2818.02,1051.55
2254,2025-02-18,2,12,Distributor,109,20235.05,0.095,13775.42,6459.63
2255,2025-02-18,4,12,OEM,5,312.13,0.051,210.3,101.83
2256,2025-02-18,4,2,OEM,22,1380.59,0.046,925.32,455.27
2257,2025-02-18,1,2,Distributor,11,1444.06,0.044,698.83,745.23
2258,2025-02-19,4,2,OEM,157,9821.41,0.049,6603.42,3217.99
2259,2025-02-19,3,7,OEM,166,72154.9,0.097,40836.0,31318.9
2260,2025-02-19,2,12,Distributor,41,8301.0,0.013,5181.58,3119.42
2261,2025-02-19,4,2,OEM,58,3288.74,0.138,2439.48,849.26
2262,2025-02-19,1,12,Distributor,5,640.6,0.067,317.65,322.95
2263,2025-02-20,3,2,OEM,26,10725.66,0.143,6396.0,4329.66
2264,2025-02-20,2,2,Distributor,45,8593.92,0.069,5687.1,2906.82
2265,2025-02-20,3,7,OEM,159,71102.17,0.071,39114.0,31988.17
2266,2025-02-20,3,2,OEM,35,14556.33,0.136,8610.0,5946.33
2267,2025-02-20,5,2,Direct,197,68246.93,0.014,35787.02,32459.91
2268,2025-02-20,5,12,Direct,15,4722.14,0.104,2724.9,1997.24
2269,2025-02-21,4,12,OEM,13,728.58,0.148,546.78,181.8
2270,2025-02-21,1,7,Distributor,67,8004.38,0.13,4256.51,3747.87
2271,2025-02-21,4,2,OEM,192,11164.71,0.116,8075.52,3089.19
2272,2025-02-21,4,7,OEM,8,525.19,0.002,336.48,188.71
2273,2025-02-21,1,2,Distributor,44,5655.39,0.064,2795.32,2860.07
2274,2025-02-21,2,12,Distributor,17,3473.26,0.004,2148.46,1324.8
2275,2025-02-21,1,12,Distributor,190,25438.53,0.025,12070.7,13367.83
2276,2025-02-22,5,12,Direct,15,4780.12,0.093,2724.9,2055.22
2277,2025-02-22,2,12,Distributor,136,24996.32,0.104,17187.68,7808.64
2278,2025-02-22,2,2,Distributor,15,2643.1,0.141,1895.7,747.4
2279,2025-02-22,3,2,OEM,144,65642.1,0.053,35424.0,30218.1
2280,2025-02-22,4,12,OEM,28,1703.7,0.075,1177.68,526.02
2281,2025-02-22,3,12,OEM,167,70258.34,0.126,41082.0,29176.34
2282,2025-02-22,4,2,OEM,111,7221.26,0.011,4668.66,2552.6
2283,2025-02-22,2,2,Distributor,31,5945.69,0.065,3917.78,2027.91
2284,2025-02-23,2,12,Distributor,8,1404.73,0.144,1011.04,393.69
2285,2025-02-23,5,2,Direct,102,34870.08,0.027,18529.32,16340.76
2286,2025-02-23,4,2,OEM,189,12395.12,0.003,7949.34,4445.78
2287,2025-02-23,2,7,Distributor,22,3962.29,0.122,2780.36,1181.93
2288,2025-02-23,3,7,OEM,37,15851.18,0.11,9102.0,6749.18
2289,2025-02-23,2,12,Distributor,75,14723.21,0.043,9478.5,5244.71
2290,2025-02-23,4,7,OEM,89,5105.05,0.128,3743.34,1361.71
2291,2025-02-24,1,7,Distributor,32,4389.85,0.001,2032.96,2356.89
2292,2025-02-24,2,7,Distributor,137,28018.5,0.003,17314.06,10704.44
2293,2025-02-24,2,2,Distributor,167,29220.97,0.147,21105.46,8115.51
2294,2025-02-24,4,7,OEM,189,11288.64,0.092,7949.34,3339.3
2295,2025-02-24,1,2,Distributor,148,18900.72,0.07,9402.44,9498.28
2296,2025-02-24,2,2,Distributor,182,34160.3,0.085,23001.16,11159.14
2297,2025-02-24,3,2,OEM,126,55799.25,0.08,30996.0,24803.25
2298,2025-02-24,5,2,Direct,193,67132.44,0.01,35060.38,32072.06
2299,2025-02-25,1,2,Distributor,181,24283.26,0.023,11498.93,12784.33
2300,2025-02-25,5,12,Direct,33,10551.04,0.09,5994.78,4556.26
2301,2025-02-25,2,7,Distributor,77,14120.74,0.106,9731.26,4389.48
2302,2025-02-25,3,12,OEM,43,19373.78,0.064,10578.0,8795.78
2303,2025-02-26,3,12,OEM,139,62961.41,0.059,34194.0,28767.41
2304,2025-02-26,5,12,Direct,135,42404.43,0.106,24524.1,17880.33
2305,2025-02-26,4,7,OEM,187,12116.35,0.015,7865.22,4251.13
2306,2025-02-26,4,7,OEM,36,2346.77,0.009,1514.16,832.61
2307,2025-02-26,1,2,Distributor,138,18931.21,0.001,8767.14,10164.07
2308,2025-02-27,2,7,Distributor,114,21724.5,0.071,14407.32,7317.18
2309,2025-02-27,2,2,Distributor,89,17745.39,0.028,11247.82,6497.57
2310,2025-02-27,1,12,Distributor,62,7611.37,0.106,3938.86,3672.51
2311,2025-02-27,2,7,Distributor,39,7400.06,0.075,4928.82,2471.24
2312,2025-02-27,3,7,OEM,25,11215.69,0.068,6150.0,5065.69
2313,2025-02-27,2,12,Distributor,122,21597.32,0.137,15418.36,6178.96
2314,2025-02-27,5,12,Direct,101,32895.85,0.073,18347.66,14548.19
2315,2025-02-27,4,7,OEM,8,452.57,0.14,336.48,116.09
2316,2025-02-28,2,7,Distributor,107,21444.09,0.023,13522.66,7921.43
2317,2025-02-28,3,12,OEM,120,50947.14,0.118,29520.0,21427.14
2318,2025-02-28,1,12,Distributor,160,19092.97,0.131,10164.8,8928.17
2319,2025-03-01,3,7,OEM,47,19886.43,0.121,11562.0,8324.43
2320,2025-03-01,4,12,OEM,67,4081.12,0.074,2818.02,1263.1
2321,2025-03-01,1,2,Distributor,134,17977.66,0.023,8513.02,9464.64
2322,2025-03-01,1,2,Distributor,54,6822.06,0.08,3430.62,3391.44
2323,2025-03-02,5,7,Direct,52,16096.05,0.119,9446.32,6649.73
2324,2025-03-02,2,12,Distributor,63,12096.11,0.064,7961.94,4134.17
2325,2025-03-02,2,12,Distributor,138,24995.91,0.117,17440.44,7555.47
2326,2025-03-03,4,7,OEM,65,4121.77,0.036,2733.9,1387.87
2327,2025-03-03,4,2,OEM,58,3651.18,0.043,2439.48,1211.7
2328,2025-03-03,3,12,OEM,43,19021.9,0.081,10578.0,8443.9
2329,2025-03-03,4,7,OEM,194,12761.32,0.0,8159.64,4601.68
2330,2025-03-03,3,7,OEM,191,87250.83,0.051,46986.0,40264.83
2331,2025-03-03,2,2,Distributor,93,17131.23,0.102,11753.34,5377.89
2332,2025-03-04,2,12,Distributor,38,7459.76,0.043,4802.44,2657.32
2333,2025-03-04,4,12,OEM,183,11688.65,0.029,7696.98,3991.67
2334,2025-03-04,4,7,OEM,52,3027.2,0.115,2187.12,840.08
2335,2025-03-04,5,12,Direct,153,49671.05,0.076,27793.98,21877.07
2336,2025-03-04,5,12,Direct,97,29105.13,0.146,17621.02,11484.11
2337,2025-03-04,3,2,OEM,97,41322.35,0.115,23862.0,17460.35
2338,2025-03-05,1,7,Distributor,188,22253.53,0.138,11943.64,10309.89
2339,2025-03-05,2,7,Distributor,20,3864.65,0.058,2527.6,1337.05
2340,2025-03-05,4,12,OEM,34,2227.57,0.004,1430.04,797.53
2341,2025-03-05,2,12,Distributor,88,15524.24,0.14,11121.44,4402.8
2342,2025-03-06,5,12,Direct,127,43282.81,0.03,23070.82,20211.99
2343,2025-03-06,2,2,Distributor,187,33487.68,0.127,23633.06,9854.62
2344,2025-03-06,2,12,Distributor,50,9928.29,0.032,6319.0,3609.29
2345,2025-03-06,5,12,Direct,175,61178.82,0.005,31790.5,29388.32
2346,2025-03-06,2,7,Distributor,99,18419.24,0.093,12511.62,5907.62
2347,2025-03-06,5,7,Direct,27,9106.99,0.04,4904.82,4202.17
2348,2025-03-07,1,12,Distributor,48,6360.66,0.035,3049.44,3311.22
2349,2025-03-07,4,7,OEM,104,6430.65,0.06,4374.24,2056.41
2350,2025-03-07,1,7,Distributor,182,23617.67,0.055,11562.46,12055.21
2351,2025-03-07,5,7,Direct,90,30451.5,0.037,16349.4,14102.1
2352,2025-03-08,5,7,Direct,189,57573.27,0.133,34333.74,23239.53
2353,2025-03-08,2,7,Distributor,119,21481.21,0.12,15039.22,6441.99
2354,2025-03-08,5,12,Direct,140,47270.63,0.039,25432.4,21838.23
2355,2025-03-08,1,7,Distributor,182,22143.12,0.114,11562.46,10580.66
2356,2025-03-09,3,12,OEM,132,63539.52,0.0,32472.0,31067.52
2357,2025-03-09,3,7,OEM,26,10900.88,0.129,6396.0,4504.88
2358,2025-03-09,3,7,OEM,63,30143.73,0.006,15498.0,14645.73
2359,2025-03-10,3,12,OEM,63,29233.96,0.036,15498.0,13735.96
2360,2025-03-10,3,7,OEM,112,48197.61,0.106,27552.0,20645.61
2361,2025-03-10,4,2,OEM,114,6606.55,0.119,4794.84,1811.71
2362,2025-03-10,2,7,Distributor,200,38482.39,0.062,25276.0,13206.39
2363,2025-03-10,4,7,OEM,142,8873.72,0.05,5972.52,2901.2
2364,2025-03-10,4,2,OEM,174,10049.34,0.122,7318.44,2730.9
2365,2025-03-10,4,12,OEM,16,972.49,0.076,672.96,299.53
2366,2025-03-10,1,12,Distributor,87,11158.35,0.066,5527.11,5631.24
2367,2025-03-11,5,2,Direct,7,2346.32,0.046,1271.62,1074.7
2368,2025-03-11,5,12,Direct,194,62913.43,0.077,35242.04,27671.39
2369,2025-03-11,2,7,Distributor,25,4666.71,0.09,3159.5,1507.21
2370,2025-03-11,4,2,OEM,119,7045.04,0.1,5005.14,2039.9
2371,2025-03-11,3,7,OEM,65,30693.92,0.019,15990.0,14703.92
2372,2025-03-11,1,7,Distributor,109,14234.45,0.049,6924.77,7309.68
2373,2025-03-11,2,7,Distributor,186,36513.55,0.043,23506.68,13006.87
2374,2025-03-12,5,12,Direct,129,39205.39,0.135,23434.14,15771.25
2375,2025-03-12,3,12,OEM,148,62906.05,0.117,36408.0,26498.05
2376,2025-03-12,3,12,OEM,142,64730.4,0.053,34932.0,29798.4
2377,2025-03-12,4,7,OEM,176,10685.83,0.077,7402.56,3283.27
2378,2025-03-12,1,7,Distributor,80,9392.69,0.145,5082.4,4310.29
2379,2025-03-12,3,12,OEM,154,63751.32,0.14,37884.0,25867.32
2380,2025-03-12,3,12,OEM,95,40241.7,0.12,23370.0,16871.7
2381,2025-03-13,2,7,Distributor,145,26858.7,0.097,18325.1,8533.6
2382,2025-03-13,5,12,Direct,176,54107.9,0.125,31972.16,22135.74
2383,2025-03-13,1,2,Distributor,116,15737.97,0.012,7369.48,8368.49
2384,2025-03-13,3,12,OEM,63,26656.27,0.121,15498.0,11158.27
2385,2025-03-13,2,2,Distributor,108,20869.11,0.058,13649.04,7220.07
2386,2025-03-13,1,12,Distributor,49,6170.2,0.083,3112.97,3057.23
2387,2025-03-13,5,2,Direct,17,5357.74,0.103,3088.22,2269.52
2388,2025-03-14,5,2,Direct,9,2782.69,0.12,1634.94,1147.75
2389,2025-03-14,5,7,Direct,135,41218.63,0.131,24524.1,16694.53
2390,2025-03-14,3,2,OEM,132,58138.66,0.085,32472.0,25666.66
2391,2025-03-14,4,12,OEM,197,12232.98,0.056,8285.82,3947.16
2392,2025-03-14,2,7,Distributor,103,19860.69,0.06,13017.14,6843.55
2393,2025-03-14,5,7,Direct,49,14771.46,0.142,8901.34,5870.12
2394,2025-03-15,1,12,Distributor,98,11627.16,0.136,6225.94,5401.22
2395,2025-03-15,1,7,Distributor,26,3056.19,0.144,1651.78,1404.41
2396,2025-03-15,2,2,Distributor,131,26818.29,0.002,16555.78,10262.51
2397,2025-03-15,4,2,OEM,88,5198.2,0.102,3701.28,1496.92
2398,2025-03-16,4,7,OEM,44,2821.96,0.025,1850.64,971.32
2399,2025-03-16,1,12,Distributor,136,17592.34,0.058,8640.08,8952.26
2400,2025-03-16,1,7,Distributor,137,16122.6,0.143,8703.61,7418.99
2401,2025-03-16,5,2,Direct,89,31051.26,0.007,16167.74,14883.52
2402,2025-03-16,1,2,Distributor,53,7059.62,0.03,3367.09,3692.53
2403,2025-03-17,5,12,Direct,123,41141.68,0.048,22344.18,18797.5
2404,2025-03-17,2,7,Distributor,199,38045.05,0.068,25149.62,12895.43
2405,2025-03-17,4,7,OEM,153,9752.35,0.031,6435.18,3317.17
2406,2025-03-17,3,12,OEM,27,11541.09,0.112,6642.0,4899.09
2407,2025-03-17,4,2,OEM,123,7516.48,0.071,5173.38,2343.1
2408,2025-03-18,4,12,OEM,76,4969.28,0.006,3196.56,1772.72
2409,2025-03-18,2,7,Distributor,186,38116.03,0.001,23506.68,14609.35
2410,2025-03-18,3,2,OEM,13,6188.85,0.011,3198.0,2990.85
2411,2025-03-18,5,7,Direct,177,61878.01,0.005,32153.82,29724.19
2412,2025-03-18,3,7,OEM,41,19084.48,0.033,10086.0,8998.48
2413,2025-03-18,3,2,OEM,109,46644.27,0.111,26814.0,19830.27
2414,2025-03-18,2,12,Distributor,110,19360.17,0.142,13901.8,5458.37
2415,2025-03-18,4,2,OEM,100,6104.38,0.072,4206.0,1898.38
2416,2025-03-19,1,7,Distributor,110,12914.95,0.145,6988.3,5926.65
2417,2025-03-19,1,2,Distributor,26,3548.9,0.006,1651.78,1897.12
2418,2025-03-19,3,2,OEM,33,15678.38,0.013,8118.0,7560.38
2419,2025-03-19,2,7,Distributor,189,36133.24,0.068,23885.82,12247.42
2420,2025-03-19,1,2,Distributor,135,17407.37,0.061,8576.55,8830.82
2421,2025-03-19,4,2,OEM,154,8640.99,0.147,6477.24,2163.75
2422,2025-03-20,5,12,Direct,194,58210.26,0.146,35242.04,22968.22
2423,2025-03-20,2,12,Distributor,175,33959.27,0.054,22116.5,11842.77
2424,2025-03-20,4,7,OEM,97,5863.83,0.081,4079.82,1784.01
2425,2025-03-20,1,2,Distributor,134,17664.84,0.04,8513.02,9151.82
2426,2025-03-20,3,12,OEM,90,43105.79,0.005,22140.0,20965.79
2427,2025-03-20,3,7,OEM,68,30899.46,0.056,16728.0,14171.46
2428,2025-03-20,2,2,Distributor,181,34826.56,0.062,22874.78,11951.78
2429,2025-03-20,5,7,Direct,61,19632.03,0.084,11081.26,8550.77
2430,2025-03-21,1,2,Distributor,167,21418.9,0.066,10609.51,10809.39
2431,2025-03-21,3,2,OEM,156,72013.38,0.041,38376.0,33637.38
2432,2025-03-21,4,7,OEM,197,12803.16,0.012,8285.82,4517.34
2433,2025-03-22,4,2,OEM,64,3852.08,0.085,2691.84,1160.24
2434,2025-03-22,5,7,Direct,60,18277.23,0.133,10899.6,7377.63
2435,2025-03-22,5,12,Direct,97,31524.88,0.075,17621.02,13903.86
2436,2025-03-23,3,12,OEM,41,17900.33,0.093,10086.0,7814.33
2437,2025-03-23,2,12,Distributor,35,7000.06,0.025,4423.3,2576.76
2438,2025-03-23,5,2,Direct,114,35647.97,0.11,20709.24,14938.73
2439,2025-03-23,5,2,Direct,174,59178.58,0.032,31608.84,27569.74
2440,2025-03-23,2,12,Distributor,70,12937.55,0.099,8846.6,4090.95
2441,2025-03-23,5,7,Direct,103,31665.42,0.125,18710.98,12954.44
2442,2025-03-23,1,7,Distributor,146,18083.95,0.098,9275.38,8808.57
2443,2025-03-23,1,12,Distributor,198,24089.77,0.114,12578.94,11510.83
2444,2025-03-24,3,12,OEM,121,51895.9,0.109,29766.0,22129.9
2445,2025-03-24,3,2,OEM,74,35157.57,0.013,18204.0,16953.57
2446,2025-03-24,5,2,Direct,88,30887.88,0.001,15986.08,14901.8
2447,2025-03-25,2,2,Distributor,48,9265.31,0.059,6066.24,3199.07
2448,2025-03-25,2,2,Distributor,190,37805.46,0.03,24012.2,13793.26
2449,2025-03-25,4,7,OEM,144,8136.72,0.141,6056.64,2080.08
2450,2025-03-25,2,12,Distributor,58,11171.79,0.061,7330.04,3841.75
2451,2025-03-25,1,12,Distributor,127,16096.79,0.077,8068.31,8028.48
2452,2025-03-25,5,2,Direct,145,45953.07,0.098,26340.7,19612.37
2453,2025-03-25,5,12,Direct,37,11738.95,0.097,6721.42,5017.53
2454,2025-03-26,1,12,Distributor,17,2012.29,0.138,1080.01,932.28
2455,2025-03-26,2,2,Distributor,65,12306.77,0.077,8214.7,4092.07
2456,2025-03-26,2,7,Distributor,23,4081.06,0.135,2906.74,1174.32
2457,2025-03-26,2,12,Distributor,100,18030.93,0.121,12638.0,5392.93
2458,2025-03-26,4,2,OEM,122,7720.2,0.038,5131.32,2588.88
2459,2025-03-26,4,2,OEM,115,7088.12,0.063,4836.9,2251.22
2460,2025-03-26,5,7,Direct,190,66289.2,0.007,34515.4,31773.8
2461,2025-03-27,4,12,OEM,17,981.83,0.122,715.02,266.81
2462,2025-03-27,5,12,Direct,131,41424.17,0.1,23797.46,17626.71
2463,2025-03-27,2,7,Distributor,22,4449.68,0.014,2780.36,1669.32
2464,2025-03-27,1,7,Distributor,70,9439.38,0.018,4447.1,4992.28
2465,2025-03-27,3,12,OEM,170,79949.08,0.023,41820.0,38129.08
2466,2025-03-27,1,2,Distributor,140,16706.35,0.131,8894.2,7812.15
2467,2025-03-27,4,12,OEM,7,401.06,0.129,294.42,106.64
2468,2025-03-27,2,2,Distributor,77,15779.21,0.001,9731.26,6047.95
2469,2025-03-28,4,2,OEM,112,7161.07,0.028,4710.72,2450.35
2470,2025-03-28,2,7,Distributor,131,25501.56,0.051,16555.78,8945.78
2471,2025-03-28,5,2,Direct,6,1840.37,0.127,1089.96,750.41
2472,2025-03-28,2,12,Distributor,28,5513.89,0.04,3538.64,1975.25
2473,2025-03-28,4,7,OEM,47,2903.07,0.061,1976.82,926.25
2474,2025-03-28,1,12,Distributor,147,18914.32,0.063,9338.91,9575.41
2475,2025-03-28,1,7,Distributor,11,1401.76,0.072,698.83,702.93
2476,2025-03-29,2,2,Distributor,136,24661.55,0.116,17187.68,7473.87
2477,2025-03-29,5,7,Direct,14,4515.55,0.082,2543.24,1972.31
2478,2025-03-29,5,12,Direct,91,31301.42,0.021,16531.06,14770.36
2479,2025-03-29,1,12,Distributor,178,22194.21,0.092,11308.34,10885.87
2480,2025-03-30,5,2,Direct,196,67693.9,0.017,35605.36,32088.54
2481,2025-03-30,3,12,OEM,17,7111.13,0.131,4182.0,2929.13
2482,2025-03-30,1,2,Distributor,190,22203.27,0.149,12070.7,10132.57
2483,2025-03-30,5,7,Direct,27,9401.07,0.009,4904.82,4496.25
2484,2025-03-30,5,2,Direct,51,16216.56,0.095,9264.66,6951.9
2485,2025-03-30,4,7,OEM,23,1311.72,0.133,967.38,344.34
2486,2025-03-30,5,2,Direct,147,43952.83,0.149,26704.02,17248.81
2487,2025-03-30,5,12,Direct,181,61750.11,0.029,32880.46,28869.65
2488,2025-03-31,1,12,Distributor,57,7709.83,0.015,3621.21,4088.62
2489,2025-03-31,2,12,Distributor,194,36452.42,0.084,24517.72,11934.7
2490,2025-03-31,1,2,Distributor,180,21158.27,0.144,11435.4,9722.87
2491,2025-04-01,4,7,OEM,34,2176.13,0.027,1430.04,746.09
2492,2025-04-01,1,7,Distributor,173,21974.63,0.075,10990.69,10983.94
2493,2025-04-01,1,7,Distributor,62,8215.86,0.035,3938.86,4277.0
2494,2025-04-01,1,2,Distributor,167,20799.72,0.093,10609.51,10190.21
2495,2025-04-01,5,7,Direct,166,52724.99,0.096,30155.56,22569.43
2496,2025-04-02,1,2,Distributor,33,4037.62,0.109,2096.49,1941.13
2497,2025-04-02,2,2,Distributor,103,20515.67,0.029,13017.14,7498.53
2498,2025-04-02,1,12,Distributor,158,19939.14,0.081,10037.74,9901.4
2499,2025-04-02,1,12,Distributor,113,15036.13,0.031,7178.89,7857.24
2500,2025-04-02,5,12,Direct,67,22128.02,0.06,12171.22,9956.8
2501,2025-04-02,3,12,OEM,85,37478.69,0.084,20910.0,16568.69
2502,2025-04-02,5,7,Direct,114,36489.1,0.089,20709.24,15779.86
2503,2025-04-03,3,2,OEM,117,52038.87,0.076,28782.0,23256.87
2504,2025-04-03,3,12,OEM,112,48521.09,0.1,27552.0,20969.09
2505,2025-04-03,5,12,Direct,68,21048.68,0.119,12352.88,8695.8
2506,2025-04-03,5,2,Direct,154,52484.66,0.03,27975.64,24509.02
2507,2025-04-03,5,12,Direct,135,46483.6,0.02,24524.1,21959.5
2508,2025-04-04,2,2,Distributor,53,10317.42,0.051,6698.14,3619.28
2509,2025-04-04,5,7,Direct,179,62828.76,0.001,32517.14,30311.62
2510,2025-04-04,1,2,Distributor,63,8088.83,0.065,4002.39,4086.44
2511,2025-04-04,4,7,OEM,14,892.37,0.031,588.84,303.53
2512,2025-04-04,2,12,Distributor,120,22129.42,0.101,15165.6,6963.82
2513,2025-04-04,1,12,Distributor,85,10493.31,0.101,5400.05,5093.26
2514,2025-04-04,5,7,Direct,28,8637.59,0.122,5086.48,3551.11
2515,2025-04-04,3,7,OEM,185,79612.13,0.106,45510.0,34102.13
2516,2025-04-05,2,12,Distributor,30,6024.67,0.021,3791.4,2233.27
2517,2025-04-05,3,2,OEM,89,39713.64,0.073,21894.0,17819.64
2518,2025-04-05,3,12,OEM,6,2532.92,0.123,1476.0,1056.92
2519,2025-04-05,3,12,OEM,181,76322.52,0.124,44526.0,31796.52
2520,2025-04-05,3,2,OEM,110,48448.88,0.085,27060.0,21388.88
2521,2025-04-06,5,2,Direct,14,4304.04,0.125,2543.24,1760.8
2522,2025-04-06,4,7,OEM,183,11893.29,0.012,7696.98,4196.31
2523,2025-04-06,2,2,Distributor,35,7000.06,0.025,4423.3,2576.76
2524,2025-04-06,3,12,OEM,14,5869.7,0.129,3444.0,2425.7
2525,2025-04-06,2,7,Distributor,80,15163.21,0.076,10110.4,5052.81
2526,2025-04-06,2,7,Distributor,52,9120.08,0.145,6571.76,2548.32
2527,2025-04-06,4,7,OEM,169,11050.12,0.006,7108.14,3941.98
2528,2025-04-06,1,7,Distributor,98,12205.83,0.093,6225.94,5979.89
2529,2025-04-07,3,2,OEM,199,88702.13,0.074,48954.0,39748.13
2530,2025-04-07,1,2,Distributor,13,1588.79,0.11,825.89,762.9
2531,2025-04-07,5,2,Direct,116,38066.66,0.066,21072.56,16994.1
2532,2025-04-08,2,12,Distributor,184,32459.77,0.14,23253.92,9205.85
2533,2025-04-08,5,2,Direct,163,53948.39,0.058,29610.58,24337.81
2534,2025-04-08,5,2,Direct,180,54641.95,0.136,32698.8,21943.15
2535,2025-04-08,1,7,Distributor,123,16501.88,0.023,7814.19,8687.69
2536,2025-04-08,5,7,Direct,152,52443.91,0.018,27612.32,24831.59
2537,2025-04-08,4,2,OEM,149,9330.76,0.048,6266.94,3063.82
2538,2025-04-08,2,12,Distributor,58,11421.64,0.04,7330.04,4091.6
2539,2025-04-08,2,2,Distributor,6,1052.32,0.145,758.28,294.04
2540,2025-04-09,5,7,Direct,111,33344.87,0.145,20164.26,13180.61
2541,2025-04-09,2,2,Distributor,21,4053.57,0.059,2653.98,1399.59
2542,2025-04-09,1,12,Distributor,152,17846.11,0.145,9656.56,8189.55
2543,2025-04-09,5,12,Direct,83,27441.49,0.059,15077.78,12363.71
2544,2025-04-09,4,2,OEM,64,4058.36,0.036,2691.84,1366.52
