production_id,date_id,machine_id,shift_id,product_id,units_produced,units_defect,downtime_mins,cost_actual,capacity_available
9467,2025-03-28,10,9,1,1016,55,9,58861.35,1096
9468,2025-03-29,1,1,4,271,3,105,10747.5,448
9469,2025-03-29,1,2,2,325,22,3,40553.02,448
9470,2025-03-29,1,3,1,395,26,47,24960.65,448
9471,2025-03-29,2,2,5,606,24,50,117855.78,896
9472,2025-03-29,3,1,3,416,27,28,108652.85,608
9473,2025-03-29,3,2,1,530,27,64,34157.94,608
9474,2025-03-29,3,3,3,518,18,36,131275.56,608
9475,2025-03-29,4,1,2,852,15,34,114494.83,1264
9476,2025-03-29,4,3,3,1021,6,15,244149.49,1264
9477,2025-03-29,5,4,3,402,0,111,97503.81,584
9478,2025-03-29,5,5,3,561,24,4,144456.87,584
9479,2025-03-29,5,6,5,411,2,72,76972.62,584
9480,2025-03-29,6,4,2,1100,17,27,126984.91,1432
9481,2025-03-29,6,5,5,1333,74,48,253829.77,1432
9482,2025-03-29,6,6,3,1078,47,111,273551.15,1432
9483,2025-03-29,7,4,2,932,39,47,110483.25,1544
9484,2025-03-29,7,5,4,1485,80,73,67152.65,1544
9485,2025-03-29,8,4,1,577,8,99,38438.56,848
9486,2025-03-29,8,5,1,684,37,112,47262.59,848
9487,2025-03-29,9,7,2,251,14,5,33173.92,408
9488,2025-03-29,9,8,5,388,8,0,69775.2,408
9489,2025-03-29,9,9,1,369,19,80,21379.19,408
9490,2025-03-29,10,7,5,959,56,99,160615.78,1096
9491,2025-03-29,10,8,2,786,38,72,97952.23,1096
9492,2025-03-30,1,1,2,379,7,78,50639.25,448
9493,2025-03-30,1,2,3,303,11,41,69041.16,448
9494,2025-03-30,1,3,5,332,21,119,62251.44,448
9495,2025-03-30,2,3,1,548,13,25,34772.76,896
9496,2025-03-30,3,1,5,384,7,4,71697.29,608
9497,2025-03-30,3,3,3,367,19,75,90119.98,608
9498,2025-03-30,4,1,4,1230,50,33,55559.64,1264
9499,2025-03-30,4,2,3,797,35,86,177947.37,1264
9500,2025-03-30,4,3,4,907,8,38,38800.09,1264
9501,2025-03-30,5,4,5,416,12,29,82221.23,584
9502,2025-03-30,5,5,3,459,23,119,105843.55,584
9503,2025-03-30,5,6,4,486,32,95,21876.85,584
9504,2025-03-30,6,4,2,862,25,10,116255.54,1432
9505,2025-03-30,6,5,4,862,17,45,38920.26,1432
9506,2025-03-30,7,4,1,1096,21,34,70398.35,1544
9507,2025-03-30,7,5,5,1256,51,18,236864.22,1544
9508,2025-03-30,7,6,3,1097,20,63,291803.24,1544
9509,2025-03-30,8,5,1,554,0,2,32032.6,848
9510,2025-03-30,9,7,1,279,2,14,18231.42,408
9511,2025-03-30,9,9,5,317,20,21,52655.17,408
9512,2025-03-30,10,7,2,762,18,94,104865.41,1096
9513,2025-03-31,1,2,4,434,30,2,19322.91,448
9514,2025-03-31,2,3,5,570,17,29,112814.39,896
9515,2025-03-31,3,1,5,569,31,68,110735.38,608
9516,2025-03-31,4,1,2,1195,11,48,142665.23,1264
9517,2025-03-31,4,2,2,1014,35,66,136269.41,1264
9518,2025-03-31,5,4,5,448,1,110,75960.71,584
9519,2025-03-31,5,5,2,517,19,39,66770.61,584
9520,2025-03-31,6,4,4,1385,32,20,56852.16,1432
9521,2025-03-31,6,5,3,1194,25,71,318804.51,1432
9522,2025-03-31,7,4,2,997,40,64,122328.33,1544
9523,2025-03-31,7,6,1,1406,83,100,82050.69,1544
9524,2025-03-31,8,5,2,661,25,99,89160.75,848
9525,2025-03-31,8,6,1,697,14,35,44256.97,848
9526,2025-03-31,9,8,1,356,23,18,21694.77,408
9527,2025-04-01,1,1,2,305,6,24,40830.49,448
9528,2025-04-01,2,1,3,647,39,96,165199.36,896
9529,2025-04-01,2,3,1,844,7,112,55191.56,896
9530,2025-04-01,3,1,4,518,41,7,22864.08,608
9531,2025-04-01,3,2,5,395,23,82,77917.61,608
9532,2025-04-01,3,3,5,559,18,17,102207.0,608
9533,2025-04-01,4,1,1,1065,9,0,67828.59,1264
9534,2025-04-01,4,2,2,1127,40,40,146922.22,1264
9535,2025-04-01,5,4,5,494,23,47,81085.5,584
9536,2025-04-01,5,5,2,568,21,88,76061.75,584
9537,2025-04-01,5,6,2,433,32,63,50478.74,584
9538,2025-04-01,6,5,1,1130,58,7,73336.08,1432
9539,2025-04-01,6,6,2,1297,26,98,172144.61,1432
9540,2025-04-01,7,4,4,1053,20,6,41429.15,1544
9541,2025-04-01,7,5,3,1479,58,61,346675.69,1544
9542,2025-04-01,8,5,2,613,7,51,69973.38,848
9543,2025-04-01,9,8,5,336,21,99,54980.13,408
9544,2025-04-01,10,7,5,742,54,78,139944.36,1096
9545,2025-04-01,10,8,3,855,53,119,197557.7,1096
9546,2025-04-02,1,1,3,416,5,13,107286.36,448
9547,2025-04-02,1,3,4,291,9,108,11213.96,448
9548,2025-04-02,2,1,5,819,58,119,146086.61,896
9549,2025-04-02,2,2,1,608,3,11,37949.38,896
9550,2025-04-02,2,3,2,807,7,94,104903.26,896
9551,2025-04-02,3,1,4,593,27,103,22781.65,608
9552,2025-04-02,3,3,2,370,8,28,50425.29,608
9553,2025-04-02,4,1,4,1109,34,100,50817.34,1264
9554,2025-04-02,4,2,4,824,26,101,36829.59,1264
9555,2025-04-02,5,4,1,517,9,4,36047.21,584
9556,2025-04-02,5,5,2,396,6,98,53287.45,584
9557,2025-04-02,5,6,1,455,17,26,29856.12,584
9558,2025-04-02,6,4,4,979,14,13,41206.48,1432
9559,2025-04-02,6,5,1,1262,14,82,87672.07,1432
9560,2025-04-02,6,6,4,1097,28,86,42606.86,1432
9561,2025-04-02,7,5,5,1197,28,99,234834.26,1544
9562,2025-04-02,7,6,1,948,22,78,62351.29,1544
9563,2025-04-02,8,4,5,561,10,82,99846.04,848
9564,2025-04-02,8,5,1,633,20,19,43493.74,848
9565,2025-04-02,8,6,5,813,35,73,159132.32,848
9566,2025-04-02,9,8,4,280,18,54,12324.09,408
9567,2025-04-02,9,9,4,280,8,29,12633.21,408
9568,2025-04-03,1,1,4,330,0,1,14299.34,448
9569,2025-04-03,1,3,5,308,12,6,51449.71,448
9570,2025-04-03,2,1,2,807,41,0,108323.18,896
9571,2025-04-03,2,2,4,740,58,61,33318.69,896
9572,2025-04-03,2,3,5,784,33,51,131700.61,896
9573,2025-04-03,3,1,3,460,2,54,107750.31,608
9574,2025-04-03,3,2,5,512,5,118,94144.45,608
9575,2025-04-03,4,1,2,1084,25,49,135163.58,1264
9576,2025-04-03,4,2,4,914,34,105,37361.86,1264
9577,2025-04-03,4,3,4,1235,83,45,56863.36,1264
9578,2025-04-03,5,4,3,551,24,67,127443.19,584
9579,2025-04-03,5,5,2,394,30,93,50013.25,584
9580,2025-04-03,6,4,1,961,30,76,55895.66,1432
9581,2025-04-03,6,5,3,1172,34,56,315729.67,1432
9582,2025-04-03,7,4,3,1259,96,7,320807.17,1544
9583,2025-04-03,7,5,4,941,61,41,37995.05,1544
9584,2025-04-03,8,4,2,648,43,49,84970.97,848
9585,2025-04-03,8,5,5,815,29,76,157601.05,848
9586,2025-04-03,8,6,1,670,45,9,44281.83,848
9587,2025-04-03,9,7,1,320,22,14,21249.1,408
9588,2025-04-03,9,9,4,333,12,49,15242.55,408
9589,2025-04-04,1,1,2,386,13,98,45179.98,448
9590,2025-04-04,1,2,2,311,7,18,35606.48,448
9591,2025-04-04,1,3,2,437,33,83,57481.7,448
9592,2025-04-04,2,2,2,789,56,21,96942.69,896
9593,2025-04-04,2,3,1,734,6,113,43732.38,896
9594,2025-04-04,3,1,3,425,5,88,100642.88,608
9595,2025-04-04,3,2,4,438,25,71,17391.71,608
9596,2025-04-04,3,3,5,581,1,76,108809.28,608
9597,2025-04-04,4,3,4,936,72,19,35898.93,1264
9598,2025-04-04,5,4,2,508,4,88,60303.83,584
9599,2025-04-04,6,6,3,1371,63,37,334082.2,1432
9600,2025-04-04,7,4,5,1403,2,76,258707.51,1544
9601,2025-04-04,7,5,1,1250,12,100,84864.76,1544
9602,2025-04-04,8,5,4,539,4,84,22317.65,848
9603,2025-04-04,8,6,5,526,40,90,96174.78,848
9604,2025-04-04,9,7,5,293,21,24,54278.07,408
9605,2025-04-04,9,9,4,340,1,24,15620.71,408
9606,2025-04-04,10,7,4,796,45,64,34781.55,1096
9607,2025-04-04,10,8,2,961,19,23,133350.39,1096
9608,2025-04-04,10,9,1,753,44,59,50057.39,1096
9609,2025-04-05,1,1,2,308,12,110,35270.19,448
9610,2025-04-05,1,2,3,382,24,21,96846.56,448
9611,2025-04-05,1,3,4,392,20,78,17763.06,448
9612,2025-04-05,2,1,1,804,52,98,47332.08,896
9613,2025-04-05,3,2,5,590,17,48,100192.75,608
9614,2025-04-05,3,3,2,581,12,62,73777.45,608
9615,2025-04-05,4,1,3,1170,83,8,310798.12,1264
9616,2025-04-05,4,2,3,948,23,114,232570.76,1264
9617,2025-04-05,5,4,3,374,26,8,91201.66,584
9618,2025-04-05,6,6,4,1170,14,60,52264.24,1432
9619,2025-04-05,7,4,1,1197,4,41,78123.79,1544
9620,2025-04-05,8,4,4,676,14,109,28142.25,848
9621,2025-04-05,8,5,3,526,23,115,129147.35,848
9622,2025-04-05,8,6,1,582,36,49,34711.11,848
9623,2025-04-05,9,7,1,369,24,118,21355.3,408
9624,2025-04-05,9,8,5,265,13,25,43757.49,408
9625,2025-04-05,10,9,1,762,19,89,43970.87,1096
9626,2025-04-06,1,1,5,338,0,21,62867.56,448
9627,2025-04-06,1,3,5,346,21,42,58121.33,448
9628,2025-04-06,2,1,1,746,40,18,47743.81,896
9629,2025-04-06,2,2,5,668,33,30,112113.35,896
9630,2025-04-06,2,3,1,757,9,65,47372.21,896
9631,2025-04-06,3,1,3,488,17,53,126726.79,608
9632,2025-04-06,3,2,4,590,35,17,24963.79,608
9633,2025-04-06,4,1,4,1049,74,119,42514.47,1264
9634,2025-04-06,4,2,1,809,45,76,54064.94,1264
9635,2025-04-06,5,4,1,424,27,60,28106.35,584
9636,2025-04-06,5,5,5,448,3,34,74427.98,584
9637,2025-04-06,5,6,2,485,24,87,65486.21,584
9638,2025-04-06,6,6,5,1201,31,23,207417.93,1432
9639,2025-04-06,7,4,3,1330,38,45,297280.7,1544
9640,2025-04-06,7,5,3,1079,44,42,270775.51,1544
9641,2025-04-06,7,6,1,1153,4,30,74415.13,1544
9642,2025-04-06,8,4,5,678,52,74,125086.7,848
9643,2025-04-06,8,5,5,787,19,35,152827.12,848
9644,2025-04-06,8,6,2,762,35,119,87344.44,848
9645,2025-04-06,9,7,5,292,8,82,49148.59,408
9646,2025-04-06,9,8,5,333,0,117,54454.28,408
9647,2025-04-06,9,9,4,322,1,114,13551.35,408
9648,2025-04-07,1,1,2,303,9,116,38024.6,448
9649,2025-04-07,2,1,2,657,28,12,86440.63,896
9650,2025-04-07,2,3,4,737,6,28,28787.7,896
9651,2025-04-07,3,3,5,539,21,33,103212.1,608
9652,2025-04-07,4,1,1,904,5,22,57272.86,1264
9653,2025-04-07,5,4,1,369,24,106,25413.4,584
9654,2025-04-07,5,5,3,419,30,96,99992.57,584
9655,2025-04-07,6,5,1,869,48,49,58873.04,1432
9656,2025-04-07,7,6,4,1324,89,62,52696.74,1544
9657,2025-04-07,8,4,3,811,45,81,217456.8,848
9658,2025-04-07,8,5,4,570,22,7,23051.94,848
9659,2025-04-07,9,8,3,246,5,2,55706.11,408
9660,2025-04-07,10,7,4,1058,84,113,47813.49,1096
9661,2025-04-07,10,8,3,740,4,43,177112.17,1096
9662,2025-04-08,2,1,5,870,37,54,155764.05,896
9663,2025-04-08,2,2,4,637,45,103,28485.83,896
9664,2025-04-08,2,3,2,667,11,19,76452.31,896
9665,2025-04-08,3,2,4,482,13,10,21829.65,608
9666,2025-04-08,3,3,5,365,15,104,60115.98,608
9667,2025-04-08,4,1,4,812,33,112,37316.77,1264
9668,2025-04-08,4,2,2,987,64,113,127766.71,1264
9669,2025-04-08,5,4,5,523,3,88,100382.8,584
9670,2025-04-08,5,6,1,463,19,22,27871.63,584
9671,2025-04-08,6,4,2,1198,79,55,162049.77,1432
9672,2025-04-08,6,5,4,1228,48,19,49058.16,1432
9673,2025-04-08,7,4,5,1344,17,21,251439.4,1544
9674,2025-04-08,8,4,4,531,17,78,22984.59,848
9675,2025-04-08,8,5,3,636,41,19,169330.86,848
9676,2025-04-08,9,7,3,356,11,45,90488.39,408
9677,2025-04-08,10,7,4,964,7,35,44330.5,1096
9678,2025-04-08,10,8,5,938,5,97,164909.17,1096
9679,2025-04-08,10,9,2,790,24,10,101828.18,1096
9680,2025-04-09,1,2,3,393,1,18,92160.2,448
9681,2025-04-09,2,1,4,644,7,9,29095.71,896
9682,2025-04-09,2,3,2,546,31,56,64314.04,896
9683,2025-04-09,3,1,4,571,44,1,26234.07,608
9684,2025-04-09,3,2,2,381,6,90,47964.55,608
9685,2025-04-09,3,3,4,430,12,101,18888.0,608
9686,2025-04-09,4,1,4,985,37,100,38822.68,1264
9687,2025-04-09,4,2,2,1188,16,65,144491.04,1264
9688,2025-04-09,4,3,2,1165,62,81,144647.98,1264
9689,2025-04-09,5,4,1,380,22,18,23787.3,584
9690,2025-04-09,6,4,5,1330,58,57,246887.64,1432
9691,2025-04-09,6,5,3,1217,80,64,273830.27,1432
9692,2025-04-09,6,6,1,1080,47,22,73372.59,1432
9693,2025-04-09,7,4,1,1350,31,4,86778.01,1544
9694,2025-04-09,7,5,2,1010,63,119,124906.02,1544
9695,2025-04-09,7,6,5,968,29,20,167965.53,1544
9696,2025-04-09,8,5,3,803,39,80,211577.48,848
9697,2025-04-09,8,6,5,746,53,8,147170.57,848
9698,2025-04-09,9,9,2,322,18,64,40052.08,408
9699,2025-04-09,10,7,4,976,0,53,44710.64,1096
9700,2025-04-09,10,8,2,1040,73,19,135730.7,1096
9701,2025-04-10,1,2,4,331,6,71,12730.59,448
9702,2025-04-10,1,3,5,369,27,88,62174.0,448
9703,2025-04-10,3,1,1,402,31,39,24820.86,608
9704,2025-04-10,3,2,4,415,18,107,17814.61,608
9705,2025-04-10,3,3,3,553,2,108,123498.04,608
9706,2025-04-10,4,2,1,1117,84,93,69531.78,1264
9707,2025-04-10,4,3,4,764,33,5,32639.39,1264
9708,2025-04-10,5,4,3,397,20,83,97738.2,584
9709,2025-04-10,5,5,5,489,9,19,96771.5,584
9710,2025-04-10,5,6,1,387,3,69,25810.41,584
9711,2025-04-10,6,4,1,946,40,85,65392.6,1432
9712,2025-04-10,6,6,1,999,40,50,68695.7,1432
9713,2025-04-10,7,4,5,1314,9,91,237852.78,1544
9714,2025-04-10,7,6,3,1507,81,70,385453.34,1544
9715,2025-04-10,8,4,1,747,4,30,48004.76,848
9716,2025-04-10,8,6,3,600,9,59,153531.37,848
9717,2025-04-10,9,9,4,390,14,95,17310.08,408
9718,2025-04-10,10,7,4,838,64,8,32489.54,1096
9719,2025-04-10,10,8,3,823,42,114,198775.68,1096
9720,2025-04-11,1,1,3,383,11,65,94093.45,448
9721,2025-04-11,1,2,1,398,23,9,25138.33,448
9722,2025-04-11,1,3,5,333,2,109,57882.71,448
9723,2025-04-11,2,1,2,543,12,69,71635.75,896
9724,2025-04-11,2,3,2,859,62,25,97976.4,896
9725,2025-04-11,3,1,5,463,29,74,80824.67,608
9726,2025-04-11,3,2,2,389,9,47,50660.24,608
9727,2025-04-11,3,3,5,575,25,34,98089.67,608
9728,2025-04-11,4,1,5,900,21,28,169661.08,1264
9729,2025-04-11,4,3,5,889,58,47,160405.83,1264
9730,2025-04-11,5,4,3,560,36,92,145982.82,584
9731,2025-04-11,5,5,5,542,14,54,102734.49,584
9732,2025-04-11,5,6,5,570,29,67,94856.9,584
9733,2025-04-11,6,4,1,961,1,101,62604.46,1432
9734,2025-04-11,6,5,4,1334,42,76,60541.46,1432
9735,2025-04-11,6,6,5,1013,48,26,201393.07,1432
9736,2025-04-11,7,4,4,1157,42,88,47528.42,1544
9737,2025-04-11,7,5,4,1099,75,13,46531.03,1544
9738,2025-04-11,7,6,4,1135,20,4,48510.95,1544
9739,2025-04-11,8,5,5,650,32,44,108950.74,848
9740,2025-04-11,8,6,3,643,11,102,151317.75,848
9741,2025-04-11,9,8,2,263,12,113,32459.21,408
9742,2025-04-11,9,9,2,311,10,53,42632.99,408
9743,2025-04-11,10,8,5,947,63,30,162215.44,1096
9744,2025-04-11,10,9,2,815,13,62,96808.39,1096
9745,2025-04-12,1,1,5,298,4,74,54136.03,448
9746,2025-04-12,2,2,5,771,27,54,138902.0,896
9747,2025-04-12,2,3,4,736,37,92,32278.14,896
9748,2025-04-12,3,1,1,381,18,69,22807.79,608
9749,2025-04-12,3,2,5,537,10,45,93506.42,608
9750,2025-04-12,3,3,4,428,0,87,16588.59,608
9751,2025-04-12,4,2,4,925,12,42,42054.3,1264
9752,2025-04-12,5,5,5,546,23,102,95924.74,584
9753,2025-04-12,6,6,1,869,26,101,53512.28,1432
9754,2025-04-12,7,4,4,1305,31,14,52658.78,1544
9755,2025-04-12,8,4,1,576,13,18,32943.29,848
9756,2025-04-12,8,5,5,659,48,8,129875.34,848
9757,2025-04-12,9,7,4,309,24,82,13753.48,408
9758,2025-04-12,9,8,5,263,10,49,44352.52,408
9759,2025-04-12,10,7,1,718,2,49,47406.9,1096
9760,2025-04-12,10,8,4,993,47,69,37607.89,1096
9761,2025-04-12,10,9,1,826,27,69,55796.21,1096
9762,2025-04-13,1,3,2,297,22,110,40062.72,448
9763,2025-04-13,2,1,1,770,8,30,52418.53,896
9764,2025-04-13,2,2,3,545,24,48,142927.96,896
9765,2025-04-13,2,3,3,702,10,37,173716.65,896
9766,2025-04-13,4,1,5,828,46,38,135839.37,1264
9767,2025-04-13,4,2,5,1090,26,26,190514.8,1264
9768,2025-04-13,5,5,3,433,29,11,113572.31,584
9769,2025-04-13,5,6,2,369,5,30,47414.84,584
9770,2025-04-13,6,5,1,1358,103,75,85985.28,1432
9771,2025-04-13,6,6,1,1274,13,13,79190.12,1432
9772,2025-04-13,7,4,5,1340,104,58,226386.61,1544
9773,2025-04-13,7,5,1,1438,38,9,95547.56,1544
9774,2025-04-13,7,6,5,1240,92,7,229885.18,1544
9775,2025-04-13,8,5,1,635,45,107,37813.14,848
9776,2025-04-13,8,6,5,812,0,16,155756.49,848
9777,2025-04-13,9,8,3,335,20,20,82049.52,408
9778,2025-04-13,10,7,4,1022,28,52,42910.35,1096
9779,2025-04-14,1,2,3,392,21,108,96746.4,448
9780,2025-04-14,2,2,3,811,37,77,204629.48,896
9781,2025-04-14,3,2,3,423,28,3,108575.1,608
9782,2025-04-14,3,3,1,561,25,22,37019.07,608
9783,2025-04-14,4,2,4,1155,64,35,51680.37,1264
9784,2025-04-14,4,3,5,848,63,21,149379.21,1264
9785,2025-04-14,5,4,5,376,6,103,62489.68,584
9786,2025-04-14,5,6,3,428,25,99,102004.5,584
9787,2025-04-14,6,4,1,1146,3,52,67182.84,1432
9788,2025-04-14,6,5,5,860,34,14,146845.37,1432
9789,2025-04-14,7,4,3,1185,18,33,271394.59,1544
9790,2025-04-14,7,6,3,1198,71,55,286681.37,1544
9791,2025-04-14,8,4,5,568,21,63,107882.69,848
9792,2025-04-14,8,5,4,780,46,20,33471.82,848
9793,2025-04-14,8,6,4,749,57,78,31742.81,848
9794,2025-04-14,9,7,1,383,27,8,25443.96,408
9795,2025-04-14,10,7,4,678,38,92,26071.82,1096
9796,2025-04-14,10,8,4,1037,39,104,43594.79,1096
9797,2025-04-15,1,1,1,275,3,20,16064.45,448
9798,2025-04-15,1,2,1,362,24,2,24213.2,448
9799,2025-04-15,1,3,5,283,16,81,47524.29,448
9800,2025-04-15,2,1,5,812,58,107,134718.65,896
9801,2025-04-15,2,2,2,874,47,90,118877.2,896
9802,2025-04-15,2,3,2,555,36,10,66358.36,896
9803,2025-04-15,3,1,5,489,18,22,89349.3,608
9804,2025-04-15,3,2,1,413,31,95,23828.42,608
9805,2025-04-15,4,2,4,1000,1,75,37911.87,1264
9806,2025-04-15,4,3,4,1149,67,78,47620.42,1264
9807,2025-04-15,5,5,4,513,24,59,21705.69,584
9808,2025-04-15,5,6,3,404,31,75,101724.21,584
9809,2025-04-15,6,5,3,1322,100,28,300661.06,1432
9810,2025-04-15,6,6,3,995,53,42,259879.58,1432
9811,2025-04-15,7,5,3,1091,14,28,252560.88,1544
9812,2025-04-15,8,5,5,816,51,117,135295.6,848
9813,2025-04-15,8,6,5,557,36,56,93008.99,848
9814,2025-04-15,9,8,4,287,7,10,11683.85,408
9815,2025-04-15,9,9,5,311,16,50,58733.83,408
9816,2025-04-15,10,7,4,940,61,43,37566.63,1096
9817,2025-04-15,10,8,4,795,60,97,36698.49,1096
9818,2025-04-16,1,1,4,360,10,16,14461.34,448
9819,2025-04-16,1,2,1,270,19,119,15843.9,448
9820,2025-04-16,1,3,1,434,18,111,29169.97,448
9821,2025-04-16,2,2,4,735,57,11,30413.45,896
9822,2025-04-16,2,3,3,768,4,36,193306.65,896
9823,2025-04-16,3,1,1,478,24,115,29019.92,608
9824,2025-04-16,3,3,3,556,38,30,143605.14,608
9825,2025-04-16,4,1,4,789,50,78,29957.57,1264
9826,2025-04-16,4,2,3,1133,86,110,306537.24,1264
9827,2025-04-16,5,4,3,540,36,118,131884.59,584
9828,2025-04-16,5,5,1,435,31,83,29300.22,584
9829,2025-04-16,5,6,4,552,30,3,24472.66,584
9830,2025-04-16,6,4,2,1044,54,71,124124.06,1432
9831,2025-04-16,6,5,2,1038,50,114,137039.94,1432
9832,2025-04-16,6,6,1,987,17,115,65407.37,1432
9833,2025-04-16,7,4,5,1145,24,17,197380.15,1544
9834,2025-04-16,7,6,3,1135,37,63,282093.13,1544
9835,2025-04-16,8,4,4,770,29,101,30170.17,848
9836,2025-04-16,9,7,4,377,15,70,16424.4,408
9837,2025-04-16,9,9,4,357,12,53,14360.32,408
9838,2025-04-16,10,7,2,986,67,20,125132.87,1096
9839,2025-04-17,1,2,5,337,19,88,58358.91,448
9840,2025-04-17,1,3,1,339,14,76,21931.25,448
9841,2025-04-17,2,2,2,713,22,29,81196.17,896
9842,2025-04-17,2,3,5,547,4,85,106040.07,896
9843,2025-04-17,3,1,1,515,23,93,30683.51,608
9844,2025-04-17,4,1,3,1222,61,43,297451.26,1264
9845,2025-04-17,4,2,2,1016,54,52,134402.53,1264
9846,2025-04-17,5,4,1,479,33,31,33123.47,584
9847,2025-04-17,5,5,4,500,39,88,20664.53,584
9848,2025-04-17,5,6,5,357,27,95,70189.37,584
9849,2025-04-17,6,4,3,884,45,116,216933.57,1432
9850,2025-04-17,6,5,2,1298,53,67,157544.91,1432
9851,2025-04-17,6,6,3,893,15,21,240904.36,1432
9852,2025-04-17,7,4,4,1429,104,105,65591.13,1544
9853,2025-04-17,7,5,1,1486,104,28,91301.64,1544
9854,2025-04-17,7,6,1,1218,55,17,85113.39,1544
9855,2025-04-17,8,5,2,817,37,31,93492.06,848
9856,2025-04-17,8,6,1,515,18,78,29561.6,848
9857,2025-04-17,9,7,5,258,9,111,48041.69,408
9858,2025-04-17,9,8,1,354,10,31,24634.84,408
9859,2025-04-17,10,7,4,897,65,57,37003.26,1096
9860,2025-04-17,10,8,3,960,15,101,242922.65,1096
9861,2025-04-17,10,9,3,792,9,41,185429.11,1096
9862,2025-04-18,1,1,4,304,5,1,11614.6,448
9863,2025-04-18,1,2,3,346,10,51,90430.93,448
9864,2025-04-18,2,2,3,621,32,5,167485.92,896
9865,2025-04-18,2,3,5,812,52,75,141257.29,896
9866,2025-04-18,3,1,1,385,18,17,22265.37,608
9867,2025-04-18,3,2,5,388,15,84,67552.64,608
9868,2025-04-18,3,3,3,460,15,30,112041.61,608
9869,2025-04-18,4,1,3,1126,21,84,275601.79,1264
9870,2025-04-18,4,2,4,1096,7,30,44933.68,1264
9871,2025-04-18,5,4,3,445,5,19,113433.64,584
9872,2025-04-18,5,5,3,452,33,49,100864.01,584
9873,2025-04-18,5,6,3,524,37,73,116051.09,584
9874,2025-04-18,6,4,1,1210,36,77,72665.46,1432
9875,2025-04-18,6,5,3,914,7,100,241407.23,1432
9876,2025-04-18,6,6,3,890,22,65,240716.67,1432
9877,2025-04-18,7,4,3,1181,52,49,294197.11,1544
9878,2025-04-18,8,4,4,748,54,105,31252.11,848
9879,2025-04-18,8,5,3,646,45,8,148123.69,848
9880,2025-04-18,9,9,2,272,0,37,31112.14,408
9881,2025-04-18,10,9,5,956,20,2,159712.57,1096
9882,2025-04-19,1,1,4,292,4,75,11791.63,448
9883,2025-04-19,2,1,2,638,44,10,83423.72,896
9884,2025-04-19,2,2,3,695,40,60,161088.13,896
9885,2025-04-19,3,1,4,399,1,89,16637.48,608
9886,2025-04-19,3,2,1,512,15,8,32534.76,608
9887,2025-04-19,3,3,5,479,34,75,84575.71,608
9888,2025-04-19,4,1,3,1194,15,68,283078.6,1264
9889,2025-04-19,4,3,5,1032,9,34,172676.82,1264
9890,2025-04-19,5,5,1,414,18,16,28352.4,584
9891,2025-04-19,6,4,5,1019,61,93,167806.54,1432
9892,2025-04-19,6,5,1,1364,32,94,80662.01,1432
9893,2025-04-19,6,6,1,1168,63,74,69633.69,1432
9894,2025-04-19,7,4,3,1336,61,6,302423.52,1544
9895,2025-04-19,7,5,1,1236,0,54,73844.34,1544
9896,2025-04-19,7,6,3,1121,31,80,265872.74,1544
9897,2025-04-19,8,4,2,821,39,44,98340.41,848
9898,2025-04-19,8,6,3,661,38,113,148346.64,848
9899,2025-04-19,9,7,4,329,23,6,13437.66,408
9900,2025-04-19,9,8,2,287,22,23,35964.81,408
9901,2025-04-19,9,9,4,349,3,35,13731.88,408
9902,2025-04-19,10,7,3,666,33,54,166320.79,1096
9903,2025-04-19,10,8,2,782,9,13,91381.85,1096
9904,2025-04-20,1,2,1,375,25,99,24449.79,448
9905,2025-04-20,1,3,4,329,23,81,14058.07,448
9906,2025-04-20,2,2,4,848,13,77,32986.76,896
9907,2025-04-20,2,3,1,664,17,57,46093.04,896
9908,2025-04-20,3,1,5,374,10,81,65165.79,608
9909,2025-04-20,3,2,2,550,8,76,76286.17,608
9910,2025-04-20,3,3,2,381,4,9,50254.28,608
9911,2025-04-20,4,1,1,1085,86,27,69518.78,1264
9912,2025-04-20,4,2,5,770,2,57,146612.93,1264
9913,2025-04-20,4,3,5,1047,68,12,203849.12,1264
9914,2025-04-20,5,4,5,522,18,1,98497.88,584
9915,2025-04-20,5,5,4,559,22,64,22563.32,584
9916,2025-04-20,6,6,5,1154,20,68,191440.39,1432
9917,2025-04-20,8,4,1,781,16,46,47680.72,848
9918,2025-04-20,8,5,2,598,46,66,77106.8,848
9919,2025-04-20,9,7,5,380,7,40,73390.89,408
9920,2025-04-20,9,8,2,396,22,1,45946.3,408
9921,2025-04-20,9,9,2,348,10,36,44605.27,408
9922,2025-04-21,1,1,1,296,2,92,19212.26,448
9923,2025-04-21,1,2,5,432,29,7,83894.5,448
9924,2025-04-21,1,3,5,329,18,46,58020.01,448
9925,2025-04-21,2,1,5,568,31,115,102491.02,896
9926,2025-04-21,2,2,4,856,6,20,35183.88,896
9927,2025-04-21,2,3,3,641,21,61,165954.48,896
9928,2025-04-21,3,3,1,384,15,6,25038.0,608
9929,2025-04-21,4,2,3,1055,17,41,267646.9,1264
9930,2025-04-21,4,3,5,1043,78,34,175816.43,1264
9931,2025-04-21,5,5,2,370,14,74,50827.52,584
9932,2025-04-21,6,4,4,954,27,44,39201.57,1432
9933,2025-04-21,6,5,4,966,19,108,39064.82,1432
9934,2025-04-21,6,6,1,1195,2,106,80733.41,1432
9935,2025-04-21,8,5,2,653,19,3,80695.99,848
9936,2025-04-21,8,6,2,629,29,97,79029.7,848
9937,2025-04-21,9,7,3,262,2,64,62011.09,408
